new_id,publish_date,congress,category,issue,mid
2101260994,2018/8/16,115,经济和公共财政,Economics and Public Finance,Z000018
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,Z000018
2053261542,2018/5/18,115,犯罪和执法,Crime and Law Enforcement,Z000018
2185010900,2018/12/31,115,外交,Foreign Affairs,Z000018
2204831954,2018/12/21,115,国际贸易,International Trade,Z000018
2151127815,2018/10/24,115,健康,Health,Z000018
2161029245,2018/11/30,115,外交,Foreign Affairs,Z000018
2161030245,2018/12/7,115,外交,Foreign Affairs,Z000018
2162377958,2018/12/14,115,,,Z000018
1940808477,2017/6/12,115,犯罪和执法,Crime and Law Enforcement,D000628
2138969071,2018/10/17,115,经济和公共财政,Economics and Public Finance,D000628
2162953153,2018/11/7,115,国会政治行动,Congressional political operations,D000628
2101260994,2018/8/16,115,经济和公共财政,Economics and Public Finance,D000628
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,D000628
2053261542,2018/5/18,115,犯罪和执法,Crime and Law Enforcement,D000628
2185010900,2018/12/31,115,外交,Foreign Affairs,D000628
2204831954,2018/12/21,115,国际贸易,International Trade,D000628
2151127815,2018/10/24,115,健康,Health,D000628
2161029245,2018/11/30,115,外交,Foreign Affairs,D000628
2161030245,2018/12/7,115,外交,Foreign Affairs,D000628
2162377958,2018/12/14,115,,,D000628
2125016906,2018/10/25,115,健康,Health,M001153
1889678729,2017/4/17,115,政府运作和政治,Government Operations and Politics,M001153
1956434168,2018/1/5,115,外交,Foreign Affairs,M001153
1894616662,2017/4/20,115,能源,Energy,M001153
1940139319,2017/8/13,115,国家安全,National Security,M001153
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,M001153
2130588933,2018/10/12,115,国会政治行动,Congressional political operations,M001153
2115666350,2018/9/7,115,外交,Foreign Affairs,M001153
2123608846,2018/9/21,115,外交,Foreign Affairs,M001153
2129853008,2018/9/28,115,外交,Foreign Affairs,M001153
2073417754,2018/7/22,115,人权,Human Rights,M001153
2135970658,2018/10/19,115,国际贸易,International Trade,M001153
2161029245,2018/11/30,115,外交,Foreign Affairs,M001153
2156318262,2018/11/9,115,外交,Foreign Affairs,M001153
2136867556,2018/11/2,115,外交,Foreign Affairs,M001153
2185010900,2018/12/31,115,外交,Foreign Affairs,M001153
2204831954,2018/12/21,115,国际贸易,International Trade,M001153
2161030245,2018/12/7,115,外交,Foreign Affairs,M001153
2162377958,2018/12/14,115,,,M001153
2013317225,2018/3/13,115,国际贸易,International Trade,M001153
1900404606,2017/5/19,115,能源,Energy,M001153
2081812583,2018/7/17,115,外交,Foreign Affairs,M001153
1962006714,2017/11/9,115,税收,Taxation,M001153
1924695905,2017/7/31,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",M001153
1860897721,2017/1/23,115,政府运作和政治,Government Operations and Politics,M001153
1860897721,2017/1/23,115,政府运作和政治,Government Operations and Politics,R000599
2031561443,2018/4/27,115,外交,Foreign Affairs,R000605
2058369936,2018/6/24,115,国际贸易,International Trade,R000605
2075128764,2018/7/24,115,农业和食品,Agriculture and Food,R000605
2017280174,2018/3/23,115,政府运作和政治,Government Operations and Politics,R000605
2031561443,2018/4/27,115,外交,Foreign Affairs,S001172
2058369936,2018/6/24,115,国际贸易,International Trade,S001172
2075128764,2018/7/24,115,农业和食品,Agriculture and Food,S001172
2017280174,2018/3/23,115,政府运作和政治,Government Operations and Politics,S001172
1994390146,2018/2/6,115,外交,Foreign Affairs,M001176
1892850425,2017/4/28,115,劳动和就业,Labor and Employment,M001176
1926244022,2017/8/4,115,社会福利,Social Welfare,M001176
1892850425,2017/4/28,115,劳动和就业,Labor and Employment,R000606
1926244022,2017/8/4,115,社会福利,Social Welfare,R000606
2062324663,2018/6/29,115,税收,Taxation,H000338
1986341009,2018/1/11,115,外交,Foreign Affairs,H000338
2057939492,2018/5/26,115,人权,Human Rights,H000338
2117425249,2018/3/23,115,国际贸易,International Trade,H000338
2185008252,2018/12/31,115,政府运作和政治,Government Operations and Politics,H000338
2156319280,2018/11/9,115,政府运作和政治,Government Operations and Politics,H000338
1873974598,2017/2/10,115,外交,Foreign Affairs,H000338
2162377352,2018/12/14,115,政府运作和政治,Government Operations and Politics,H000338
2199797327,2018/12/21,115,政府运作和政治,Government Operations and Politics,H000338
2135972254,2018/10/19,115,政府运作和政治,Government Operations and Politics,H000338
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,H000338
2161029245,2018/11/30,115,外交,Foreign Affairs,H000338
2185010900,2018/12/31,115,外交,Foreign Affairs,H000338
2161030245,2018/12/7,115,外交,Foreign Affairs,H000338
2204831954,2018/12/21,115,国际贸易,International Trade,H000338
2162377958,2018/12/14,115,,,H000338
2013317225,2018/3/13,115,国际贸易,International Trade,H000338
2009752430,2018/3/2,115,国际贸易,International Trade,H000338
2114924092,2018/10/1,115,国际贸易,International Trade,H000338
1984373587,2018/1/4,115,国际金融,International Finance,H000338
2171041484,2018/5/19,115,金融和金融部门,Finance and Financial Sector,H000338
2081776559,2018/6/28,115,国际贸易,International Trade,H000338
1860897721,2017/1/23,115,政府运作和政治,Government Operations and Politics,H000338
2081776559,2018/6/28,115,国际贸易,International Trade,H001094
1860897721,2017/1/23,115,政府运作和政治,Government Operations and Politics,H001094
1956434168,2018/1/5,115,外交,Foreign Affairs,S001202
1944465140,2017/9/30,115,外交,Foreign Affairs,S001202
2131137361,2018/9/26,115,国际贸易,International Trade,S001202
1942119016,2017/9/24,115,健康,Health,S001202
2314229991,2017/2/1,115,环境保护,Environmental Protection,S001202
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,S001202
2007434400,2018/3/2,115,国会政治行动,Congressional political operations,S001202
1944008738,2017/9/28,115,商业,Commerce,S001202
1955330024,2017/10/22,115,"艺术, 文化, 宗教","Art, Culture, Religion",S001202
1931672031,2017/8/23,115,国会政治行动,Congressional political operations,S001202
1955330045,2017/10/20,115,劳动和就业,Labor and Employment,S001202
1957622752,2017/10/25,115,公共土地和自然资源,Public Lands and Natural Resources,S001202
2081800450,2018/5/7,115,政府运作和政治,Government Operations and Politics,S001202
1944670740,2017/9/30,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",S001202
1956434168,2018/1/5,115,外交,Foreign Affairs,R000608
1944465140,2017/9/30,115,外交,Foreign Affairs,R000608
2131137361,2018/9/26,115,国际贸易,International Trade,R000608
1942119016,2017/9/24,115,健康,Health,R000608
2314229991,2017/2/1,115,环境保护,Environmental Protection,R000608
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,R000608
2007434400,2018/3/2,115,国会政治行动,Congressional political operations,R000608
1944008738,2017/9/28,115,商业,Commerce,R000608
1955330024,2017/10/22,115,"艺术, 文化, 宗教","Art, Culture, Religion",R000608
1931672031,2017/8/23,115,国会政治行动,Congressional political operations,R000608
1955330045,2017/10/20,115,劳动和就业,Labor and Employment,R000608
1957622752,2017/10/25,115,公共土地和自然资源,Public Lands and Natural Resources,R000608
2081800450,2018/5/7,115,政府运作和政治,Government Operations and Politics,R000608
1944670740,2017/9/30,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",R000608
1877962280,2017/3/16,115,政府运作和政治,Government Operations and Politics,C001076
1858763793,2017/1/13,115,外交,Foreign Affairs,C001076
1873974598,2017/2/10,115,外交,Foreign Affairs,C001076
1859436143,2017/12/1,115,经济和公共财政,Economics and Public Finance,C001076
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,C001076
1916621135,2017/7/1,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001076
1868376381,2017/1/20,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001076
2068647959,2018/7/12,115,国会政治行动,Congressional political operations,C001076
1868426805,2017/2/15,115,外交,Foreign Affairs,C001076
1875223827,2017/3/8,115,健康,Health,C001076
1923102929,2017/7/25,115,健康,Health,C001076
1877962280,2017/3/16,115,政府运作和政治,Government Operations and Politics,H001097
1858763793,2017/1/13,115,外交,Foreign Affairs,H001097
1873974598,2017/2/10,115,外交,Foreign Affairs,H001097
1859436143,2017/12/1,115,经济和公共财政,Economics and Public Finance,H001097
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,H001097
1916621135,2017/7/1,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",H001097
1868376381,2017/1/20,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",H001097
2068647959,2018/7/12,115,国会政治行动,Congressional political operations,H001097
1868426805,2017/2/15,115,外交,Foreign Affairs,H001097
1875223827,2017/3/8,115,健康,Health,H001097
1923102929,2017/7/25,115,健康,Health,H001097
1967316931,2018/1/5,115,税收,Taxation,S000033
1894836041,2017/5/6,115,国会政治行动,Congressional political operations,S000033
2037374343,2018/5/12,115,国会政治行动,Congressional political operations,S000033
2007053752,2018/2/24,115,国家安全,National Security,S000033
2034273821,2018/5/11,115,国家安全,National Security,S000033
2157191541,2018/12/16,115,政府运作和政治,Government Operations and Politics,S000033
2042827388,2018/5/23,115,人权,Human Rights,S000033
1885612940,2017/4/9,115,外交,Foreign Affairs,S000033
1991016410,2018/1/25,115,国际贸易,International Trade,S000033
2011887529,2018/3/8,115,国际贸易,International Trade,S000033
2036546269,2018/5/9,115,政府运作和政治,Government Operations and Politics,S000033
2046915017,2018/5/30,115,国会政治行动,Congressional political operations,S000033
2100912497,2018/9/8,115,国际贸易,International Trade,S000033
2118032016,2018/10/10,115,健康,Health,S000033
2139748913,2018/11/29,115,外交,Foreign Affairs,S000033
1937896613,2017/9/12,115,健康,Health,S000033
2135274065,2018/11/19,115,国会政治行动,Congressional political operations,S000033
2019358806,2017/11/7,115,人权,Human Rights,S000033
2051319120,2018/6/7,115,政府运作和政治,Government Operations and Politics,S000033
2090401644,2018/8/17,115,政府运作和政治,Government Operations and Politics,S000033
2012239974,2018/3/9,115,商业,Commerce,S000033
2019336625,2017/11/6,115,政府运作和政治,Government Operations and Politics,S000033
2123964665,2018/10/22,115,健康,Health,S000033
2040903678,2018/5/18,115,政府运作和政治,Government Operations and Politics,S000033
2123964665,2018/10/22,115,健康,Health,C001090
2040903678,2018/5/18,115,政府运作和政治,Government Operations and Politics,C001090
2115666350,2018/9/7,115,外交,Foreign Affairs,C001094
2123608846,2018/9/21,115,外交,Foreign Affairs,C001094
2129853008,2018/9/28,115,外交,Foreign Affairs,C001094
2135970658,2018/10/19,115,国际贸易,International Trade,C001094
2161029245,2018/11/30,115,外交,Foreign Affairs,C001094
2156318262,2018/11/9,115,外交,Foreign Affairs,C001094
2136867556,2018/11/2,115,外交,Foreign Affairs,C001094
2185010900,2018/12/31,115,外交,Foreign Affairs,C001094
2204831954,2018/12/21,115,国际贸易,International Trade,C001094
2162377958,2018/12/14,115,,,C001094
2161030245,2018/12/7,115,外交,Foreign Affairs,C001094
2115666350,2018/9/7,115,外交,Foreign Affairs,C001095
2123608846,2018/9/21,115,外交,Foreign Affairs,C001095
2129853008,2018/9/28,115,外交,Foreign Affairs,C001095
2135970658,2018/10/19,115,国际贸易,International Trade,C001095
2161029245,2018/11/30,115,外交,Foreign Affairs,C001095
2156318262,2018/11/9,115,外交,Foreign Affairs,C001095
2136867556,2018/11/2,115,外交,Foreign Affairs,C001095
2185010900,2018/12/31,115,外交,Foreign Affairs,C001095
2204831954,2018/12/21,115,国际贸易,International Trade,C001095
2162377958,2018/12/14,115,,,C001095
2161030245,2018/12/7,115,外交,Foreign Affairs,C001095
2068647959,2018/7/12,115,国会政治行动,Congressional political operations,C001101
2068647959,2018/7/12,115,国会政治行动,Congressional political operations,M000355
1856697405,2017/1/9,115,外交,Foreign Affairs,C001098
1858763418,2017/1/16,115,外交,Foreign Affairs,C001098
2086298943,2018/8/10,115,外交,Foreign Affairs,C001098
2103858752,2018/9/14,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001098
1913220641,2017/6/23,115,外交,Foreign Affairs,C001098
1975566583,2017/12/11,115,人权,Human Rights,C001098
1954650635,2017/10/24,115,人权,Human Rights,C001098
2111107119,2018/9/17,115,"艺术, 文化, 宗教","Art, Culture, Religion",C001098
2007053752,2018/2/24,115,国家安全,National Security,C001098
2035220688,2018/5/3,115,人权,Human Rights,C001098
1957165707,2017/10/30,115,外交,Foreign Affairs,C001098
1888749576,2017/3/1,115,外交,Foreign Affairs,C001098
2036386281,2018/3/23,115,外交,Foreign Affairs,C001098
2058369936,2018/6/24,115,国际贸易,International Trade,C001098
1899408291,2017/3/6,115,"艺术, 文化, 宗教","Art, Culture, Religion",C001098
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,C001098
1940139319,2017/8/13,115,国家安全,National Security,C001098
2067316805,2018/6/22,115,外交,Foreign Affairs,C001098
2061876314,2018/6/8,115,国际贸易,International Trade,C001098
1993601685,2018/1/8,115,外交,Foreign Affairs,C001098
2161029245,2018/11/30,115,外交,Foreign Affairs,C001098
2136867556,2018/11/2,115,外交,Foreign Affairs,C001098
2156318262,2018/11/9,115,外交,Foreign Affairs,C001098
2185010900,2018/12/31,115,外交,Foreign Affairs,C001098
2115666350,2018/9/7,115,外交,Foreign Affairs,C001098
2161030245,2018/12/7,115,外交,Foreign Affairs,C001098
2204831954,2018/12/21,115,国际贸易,International Trade,C001098
2162377958,2018/12/14,115,,,C001098
2123608846,2018/9/21,115,外交,Foreign Affairs,C001098
2129853008,2018/9/28,115,外交,Foreign Affairs,C001098
1884142206,2017/4/1,115,"艺术, 文化, 宗教","Art, Culture, Religion",C001098
2019177109,2017/4/1,115,"艺术, 文化, 宗教","Art, Culture, Religion",C001098
2135970658,2018/10/19,115,国际贸易,International Trade,C001098
1980072548,2018/1/1,115,外交,Foreign Affairs,C001098
3054358613,2017/7/1,115,政府运作和政治,Government Operations and Politics,C001098
1994593885,2018/1/22,115,国际金融,International Finance,C001098
1865318515,2017/2/1,115,政府运作和政治,Government Operations and Politics,C001098
2056028100,2018/6/1,115,社会福利,Social Welfare,C001098
2157191541,2018/12/16,115,政府运作和政治,Government Operations and Politics,C001098
1900208753,2017/2/20,115,国会政治行动,Congressional political operations,C001098
2007434400,2018/3/2,115,国会政治行动,Congressional political operations,C001098
2268265970,2017/10/5,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001098
2116899108,2018/9/17,115,人权,Human Rights,C001098
2053220833,2018/6/11,115,人权,Human Rights,C001098
2053757921,2018/6/12,115,国际贸易,International Trade,C001098
1856841039,2017/1/9,115,外交,Foreign Affairs,C001098
2027389641,2018/4/18,115,犯罪和执法,Crime and Law Enforcement,C001098
1951766281,2017/10/17,115,外交,Foreign Affairs,C001098
2013317225,2018/3/13,115,国际贸易,International Trade,C001098
1889352019,2017/4/18,115,"科学, 技术, 通信","Science, Technology, Communications",C001098
2148405548,2018/12/3,115,武装部队,Armed Forces,C001098
1875943712,2017/3/10,115,国会政治行动,Congressional political operations,C001098
1952768629,2017/10/19,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001098
2081812590,2018/7/17,115,环境保护,Environmental Protection,C001098
2111874293,2018/9/25,115,移民,Immigration,C001098
1876101656,2017/3/10,115,健康,Health,C001098
1876101656,2017/3/10,115,健康,Health,M001224
1894865273,2017/5/3,115,国会政治行动,Congressional political operations,C001111
1894865273,2017/5/3,115,国会政治行动,Congressional political operations,C001114
2068647959,2018/7/12,115,国会政治行动,Congressional political operations,C001115
2068647959,2018/7/12,115,国会政治行动,Congressional political operations,C001117
1927449643,2017/8/9,115,外交,Foreign Affairs,H000601
1927449643,2017/8/9,115,外交,Foreign Affairs,C001122
2056725160,2018/6/18,115,政府运作和政治,Government Operations and Politics,N000002
2132516814,2018/11/13,115,外交,Foreign Affairs,N000002
2161224426,2018/12/28,115,国会政治行动,Congressional political operations,N000002
2132516814,2018/11/13,115,外交,Foreign Affairs,N000189
2161224426,2018/12/28,115,国会政治行动,Congressional political operations,N000189
2036343343,2018/5/8,115,外交,Foreign Affairs,F000462
2036343343,2018/5/8,115,外交,Foreign Affairs,V000131
2061443207,2018/6/28,115,国际贸易,International Trade,W000187
2127448811,2018/10/29,115,国际贸易,International Trade,W000187
2126863279,2018/10/29,115,国际贸易,International Trade,W000187
2074706644,2018/7/24,115,武装部队,Armed Forces,W000187
1897792124,2017/5/11,115,国家安全,National Security,W000187
2080191673,2018/6/28,115,国际贸易,International Trade,W000187
2113758823,2018/8/24,115,农业和食品,Agriculture and Food,W000187
2013636528,2018/3/11,115,国际贸易,International Trade,W000187
2002720600,2018/2/17,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",W000187
2115666350,2018/9/7,115,外交,Foreign Affairs,W000187
2123608846,2018/9/21,115,外交,Foreign Affairs,W000187
2129853008,2018/9/28,115,外交,Foreign Affairs,W000187
2135970658,2018/10/19,115,国际贸易,International Trade,W000187
2161029245,2018/11/30,115,外交,Foreign Affairs,W000187
2156318262,2018/11/9,115,外交,Foreign Affairs,W000187
2136867556,2018/11/2,115,外交,Foreign Affairs,W000187
2185010900,2018/12/31,115,外交,Foreign Affairs,W000187
2204831954,2018/12/21,115,国际贸易,International Trade,W000187
2162377958,2018/12/14,115,,,W000187
2161030245,2018/12/7,115,外交,Foreign Affairs,W000187
2068182482,2018/7/11,115,商业,Commerce,W000187
2161224426,2018/12/28,115,国会政治行动,Congressional political operations,W000187
2135970658,2018/10/19,115,国际贸易,International Trade,M000871
2161029245,2018/11/30,115,外交,Foreign Affairs,M000871
2156318262,2018/11/9,115,外交,Foreign Affairs,M000871
2136867556,2018/11/2,115,外交,Foreign Affairs,M000871
2185010900,2018/12/31,115,外交,Foreign Affairs,M000871
2204831954,2018/12/21,115,国际贸易,International Trade,M000871
2162377958,2018/12/14,115,,,M000871
2161030245,2018/12/7,115,外交,Foreign Affairs,M000871
2068182482,2018/7/11,115,商业,Commerce,M000871
2161224426,2018/12/28,115,国会政治行动,Congressional political operations,M000871
1964382382,2017/11/15,115,健康,Health,M001111
2081812590,2018/7/17,115,环境保护,Environmental Protection,M001111
1923102854,2017/7/19,115,国际贸易,International Trade,M001111
1858333050,2017/1/13,115,政府运作和政治,Government Operations and Politics,M001111
1951730353,2017/10/17,115,国际贸易,International Trade,M001111
1994390146,2018/2/6,115,外交,Foreign Affairs,W000812
2055552999,2018/5/24,115,经济和公共财政,Economics and Public Finance,W000812
1940584491,2017/8/30,115,税收,Taxation,W000812
1946267204,2017/8/30,115,税收,Taxation,W000812
2007434400,2018/3/2,115,国会政治行动,Congressional political operations,W000812
2029306094,2018/4/18,115,国际贸易,International Trade,H001046
2124329127,2018/10/23,115,外交,Foreign Affairs,H001046
1858333050,2017/1/13,115,政府运作和政治,Government Operations and Politics,H001046
1961745897,2017/10/20,115,税收,Taxation,P000605
1980072548,2018/1/1,115,外交,Foreign Affairs,P000605
1964894169,2017/11/16,115,税收,Taxation,P000605
2013636528,2018/3/11,115,国际贸易,International Trade,W000817
1894836041,2017/5/6,115,国会政治行动,Congressional political operations,W000817
2064568482,2018/7/5,115,政府运作和政治,Government Operations and Politics,W000817
2056451840,2018/6/11,115,国家安全,National Security,W000817
2148224924,2018/11/30,115,国际贸易,International Trade,W000817
1927764928,2017/8/10,115,外交,Foreign Affairs,W000817
2037374343,2018/5/12,115,国会政治行动,Congressional political operations,W000817
2137836609,2018/10/20,115,外交,Foreign Affairs,W000817
2034273821,2018/5/11,115,国家安全,National Security,W000817
2113758823,2018/8/24,115,农业和食品,Agriculture and Food,W000817
2123472028,2018/10/20,115,武装部队,Armed Forces,W000817
2126517863,2018/10/27,115,国际贸易,International Trade,W000817
1879944549,2017/3/22,115,政府运作和政治,Government Operations and Politics,W000817
1889678729,2017/4/17,115,政府运作和政治,Government Operations and Politics,W000817
2111107119,2018/9/17,115,"艺术, 文化, 宗教","Art, Culture, Religion",W000817
2053220833,2018/6/11,115,人权,Human Rights,W000817
2154973694,2018/10/27,115,国际贸易,International Trade,W000817
1971740188,2017/11/1,115,商业,Commerce,W000817
1862131678,2017/2/3,115,外交,Foreign Affairs,W000817
1924175226,2017/7/29,115,经济和公共财政,Economics and Public Finance,W000817
1987453745,2017/7/15,115,政府运作和政治,Government Operations and Politics,W000817
2157191541,2018/12/16,115,政府运作和政治,Government Operations and Politics,W000817
1909668696,2017/6/11,115,"艺术, 文化, 宗教","Art, Culture, Religion",W000817
1902434395,2017/5/21,115,,,W000817
1987319796,2018/1/14,115,国会政治行动,Congressional political operations,W000817
2161596351,2018/12/30,115,国家安全,National Security,W000817
2046164236,2018/5/14,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",W000817
1930243687,2017/7/1,115,社会福利,Social Welfare,W000817
2101129417,2018/9/9,115,国会政治行动,Congressional political operations,W000817
2036546269,2018/5/9,115,政府运作和政治,Government Operations and Politics,W000817
2011887529,2018/3/8,115,国际贸易,International Trade,W000817
1892850425,2017/4/28,115,劳动和就业,Labor and Employment,W000817
2171015960,2018/3/31,115,商业,Commerce,W000817
2139748913,2018/11/29,115,外交,Foreign Affairs,W000817
2042728282,2018/5/16,115,金融和金融部门,Finance and Financial Sector,W000817
2170985547,2018/3/17,115,金融和金融部门,Finance and Financial Sector,W000817
2171163739,2018/9/25,115,政府运作和政治,Government Operations and Politics,W000817
2090902222,2018/8/21,115,国会政治行动,Congressional political operations,W000817
1886281970,2017/4/10,115,金融和金融部门,Finance and Financial Sector,W000817
2171079158,2018/7/20,115,金融和金融部门,Finance and Financial Sector,W000817
1891985387,2017/4/26,115,金融和金融部门,Finance and Financial Sector,W000817
2077466675,2018/4/1,115,国会政治行动,Congressional political operations,W000817
1894681285,2017/5/3,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",W000817
1907908726,2017/6/9,115,国会政治行动,Congressional political operations,W000817
1858333050,2017/1/13,115,政府运作和政治,Government Operations and Politics,W000817
1886846240,2017/4/11,115,政府运作和政治,Government Operations and Politics,W000817
1937896613,2017/9/12,115,健康,Health,W000817
1972027257,2017/12/2,115,税收,Taxation,W000817
1911332147,2017/6/19,115,国会政治行动,Congressional political operations,W000817
2051319120,2018/6/7,115,政府运作和政治,Government Operations and Politics,W000817
2090401644,2018/8/17,115,政府运作和政治,Government Operations and Politics,W000817
2067316805,2018/6/22,115,外交,Foreign Affairs,H001048
2036386281,2018/3/23,115,外交,Foreign Affairs,H001048
2061876314,2018/6/8,115,国际贸易,International Trade,H001048
2115666350,2018/9/7,115,外交,Foreign Affairs,H001048
2123608846,2018/9/21,115,外交,Foreign Affairs,H001048
2129853008,2018/9/28,115,外交,Foreign Affairs,H001048
2135970658,2018/10/19,115,国际贸易,International Trade,H001048
2161029245,2018/11/30,115,外交,Foreign Affairs,H001048
2136867556,2018/11/2,115,外交,Foreign Affairs,H001048
2156318262,2018/11/9,115,外交,Foreign Affairs,H001048
2185010900,2018/12/31,115,外交,Foreign Affairs,H001048
2161030245,2018/12/7,115,外交,Foreign Affairs,H001048
2204831954,2018/12/21,115,国际贸易,International Trade,H001048
2162377958,2018/12/14,115,,,H001048
2092275147,2018/8/23,115,政府运作和政治,Government Operations and Politics,H001048
1856435243,2017/1/6,115,外交,Foreign Affairs,H001048
2019639677,2017/12/28,115,武装部队,Armed Forces,H001048
2036386281,2018/3/23,115,外交,Foreign Affairs,D000563
2067316805,2018/6/22,115,外交,Foreign Affairs,D000563
2061876314,2018/6/8,115,国际贸易,International Trade,D000563
2115666350,2018/9/7,115,外交,Foreign Affairs,D000563
2123608846,2018/9/21,115,外交,Foreign Affairs,D000563
2129853008,2018/9/28,115,外交,Foreign Affairs,D000563
2135970658,2018/10/19,115,国际贸易,International Trade,D000563
2161029245,2018/11/30,115,外交,Foreign Affairs,D000563
2136867556,2018/11/2,115,外交,Foreign Affairs,D000563
2156318262,2018/11/9,115,外交,Foreign Affairs,D000563
2185010900,2018/12/31,115,外交,Foreign Affairs,D000563
2161030245,2018/12/7,115,外交,Foreign Affairs,D000563
2204831954,2018/12/21,115,国际贸易,International Trade,D000563
2162377958,2018/12/14,115,,,D000563
2021601039,2018/4/4,115,国际贸易,International Trade,D000563
2055774835,2018/6/15,115,外交,Foreign Affairs,D000563
2017280174,2018/3/23,115,政府运作和政治,Government Operations and Politics,D000563
1886676881,2017/4/11,115,外交,Foreign Affairs,D000563
2314229991,2017/2/1,115,环境保护,Environmental Protection,M001151
2133766798,2018/1/1,115,商业,Commerce,M001151
2007434400,2018/3/2,115,国会政治行动,Congressional political operations,M001151
1911331935,2017/6/19,115,"艺术, 文化, 宗教","Art, Culture, Religion",M001151
2148405548,2018/12/3,115,武装部队,Armed Forces,L000480
2068969060,2018/7/13,115,外交,Foreign Affairs,M001157
1986341009,2018/1/11,115,外交,Foreign Affairs,D000607
2037374343,2018/5/12,115,国会政治行动,Congressional political operations,D000607
2002996412,2018/2/19,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",D000607
1942130087,2017/9/23,115,税收,Taxation,D000607
2036546269,2018/5/9,115,政府运作和政治,Government Operations and Politics,D000607
2035183032,2018/5/6,115,国会政治行动,Congressional political operations,D000607
2130172478,2018/11/6,115,国会政治行动,Congressional political operations,D000607
2102549094,2018/9/11,115,国际贸易,International Trade,D000607
2056890320,2018/6/19,115,政府运作和政治,Government Operations and Politics,D000607
2057700392,2018/6/21,115,移民,Immigration,D000607
1858333050,2017/1/13,115,政府运作和政治,Government Operations and Politics,D000607
2125016906,2018/10/25,115,健康,Health,M001159
2161029245,2018/11/30,115,外交,Foreign Affairs,M001159
2156318262,2018/11/9,115,外交,Foreign Affairs,M001159
2136867556,2018/11/2,115,外交,Foreign Affairs,M001159
2185010900,2018/12/31,115,外交,Foreign Affairs,M001159
2204831954,2018/12/21,115,国际贸易,International Trade,M001159
2162377958,2018/12/14,115,,,M001159
2161030245,2018/12/7,115,外交,Foreign Affairs,M001159
2017280174,2018/3/23,115,政府运作和政治,Government Operations and Politics,M001159
2072275999,2018/6/20,115,外交,Foreign Affairs,D000614
2055552999,2018/5/24,115,经济和公共财政,Economics and Public Finance,D000614
1900298173,2017/4/18,115,教育,Education,D000614
2157191541,2018/12/16,115,政府运作和政治,Government Operations and Politics,B000575
2102386979,2018/9/12,115,政府运作和政治,Government Operations and Politics,B000575
1940140037,2017/9/3,115,国家安全,National Security,B000575
2013209219,2018/2/13,115,国际贸易,International Trade,B000575
2036355841,2018/4/23,115,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",B000575
2031561443,2018/4/27,115,外交,Foreign Affairs,B000575
1874860227,2017/3/7,115,法律,Law,B000575
1940584491,2017/8/30,115,税收,Taxation,B000575
1946267204,2017/8/30,115,税收,Taxation,B000575
1935724951,2017/8/18,115,政府运作和政治,Government Operations and Politics,B000575
1900208753,2017/2/20,115,国会政治行动,Congressional political operations,B000575
2130810087,2018/11/7,115,国会政治行动,Congressional political operations,D000619
2090589331,2018/7/26,115,国际贸易,International Trade,D000619
2162953153,2018/11/7,115,国会政治行动,Congressional political operations,D000619
2151127815,2018/10/24,115,健康,Health,H001067
2096488622,2018/8/29,115,国际贸易,International Trade,D000621
2097948830,2018/9/1,115,人权,Human Rights,D000621
2101083238,2018/9/7,115,国际贸易,International Trade,D000621
2130810087,2018/11/7,115,国会政治行动,Congressional political operations,D000621
2118198581,2018/9/7,115,国际贸易,International Trade,D000621
2162953153,2018/11/7,115,国会政治行动,Congressional political operations,D000621
2306227745,2019/1/1,115,法律,Law,D000621
2031561443,2018/4/27,115,外交,Foreign Affairs,C000059
1947851200,2017/10/6,115,政府运作和政治,Government Operations and Politics,C000059
2111947335,2018/9/25,115,"科学, 技术, 通信","Science, Technology, Communications",H001073
