"Column Name","Label"
"B24010_223M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Miscellaneous First-Line Supervisors, Protective Service Workers (3725:3735)"
"B24010_224E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Firefighting and prevention workers (3740:3750)"
"B24010_224M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Firefighting and prevention workers (3740:3750)"
"B24010_225E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Law enforcement workers (3801:3870)"
"B24010_225M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Law enforcement workers (3801:3870)"
"B24010_226E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!All other protective service workers (3900:3960)"
"B24010_226M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!All other protective service workers (3900:3960)"
"B24010_227E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):"
"B24010_227M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):"
"B24010_228E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Supervisors of food preparation and serving workers (4000:4010)"
"B24010_228M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Supervisors of food preparation and serving workers (4000:4010)"
"B24010_229E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Cooks and food preparation workers (4020:4030)"
"B24010_229M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Cooks and food preparation workers (4020:4030)"
"B24010_230E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Waiters and waitresses (4110)"
"B24010_230M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Waiters and waitresses (4110)"
"B24010_231E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Food and beverage serving workers except waiters/waitresses (4040:4055,4120)"
"B24010_231M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Food and beverage serving workers except waiters/waitresses (4040:4055,4120)"
"B24010_232E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Other food preparation and serving related workers (4130:4160)"
"B24010_232M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Other food preparation and serving related workers (4130:4160)"
"B24010_233E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):"
"B24010_233M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):"
"B24010_234E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of housekeeping and janitorial workers (4200)"
"B24010_234M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of housekeeping and janitorial workers (4200)"
"B24010_235E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of landscaping, lawn service, and groundskeeping workers (4210)"
"B24010_235M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of landscaping, lawn service, and groundskeeping workers (4210)"
"B24010_236E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Building cleaning and pest control workers (4220:4240)"
"B24010_236M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Building cleaning and pest control workers (4220:4240)"
"B24010_237E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Grounds maintenance workers (4251:4255)"
"B24010_237M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Grounds maintenance workers (4251:4255)"
"B24010_238E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):"
"B24010_238M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):"
"B24010_239E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Supervisors of personal care and service workers (4330)"
"B24010_239M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Supervisors of personal care and service workers (4330)"
"B24010_240E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Personal appearance workers (4500:4525)"
"B24010_240M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Personal appearance workers (4500:4525)"
"B24010_241E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Baggage porters and concierges, and tour and travel guides (4530:4540)"
"B24010_241M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Baggage porters and concierges, and tour and travel guides (4530:4540)"
"B24010_242E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Child care workers (4600)"
"B24010_242M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Child care workers (4600)"
"B24010_243E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers (4340:4465,4621:4655)"
"B24010_243M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers (4340:4465,4621:4655)"
"B24010_244E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):"
"B24010_244M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):"
"B24010_245E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):"
"B24010_245M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):"
"B24010_246E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of retail sales workers (4700)"
"B24010_246M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of retail sales workers (4700)"
"B24010_247E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of non-retail sales workers (4710)"
"B24010_247M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of non-retail sales workers (4710)"
"B24010_248E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Cashiers (4720)"
"B24010_248M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Cashiers (4720)"
"B24010_249E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Retail sales workers except cashiers (4740:4760)"
"B24010_249M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Retail sales workers except cashiers (4740:4760)"
"B24010_250E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, services (4800:4840)"
"B24010_250M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, services (4800:4840)"
"B24010_251E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, wholesale and manufacturing (4850)"
"B24010_251M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, wholesale and manufacturing (4850)"
"B24010_252E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Other sales and related workers (4900:4965)"
"B24010_252M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Other sales and related workers (4900:4965)"
"B24010_253E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):"
"B24010_253M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):"
"B24010_254E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!First-line supervisors of office and administrative support workers (5000)"
"B24010_254M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!First-line supervisors of office and administrative support workers (5000)"
"B24010_255E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Communications equipment operators (5010:5040)"
"B24010_255M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Communications equipment operators (5010:5040)"
"B24010_256E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Financial clerks except bookkeeping, accounting, and auditing clerks (5100:5110,5130:5165)"
"B24010_256M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Financial clerks except bookkeeping, accounting, and auditing clerks (5100:5110,5130:5165)"
"B24010_257E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Bookkeeping, accounting, and auditing clerks (5120)"
"B24010_257M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Bookkeeping, accounting, and auditing clerks (5120)"
"B24010_258E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Information and record clerks except customer service representatives (5200:5230,5250:5420)"
"B24010_258M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Information and record clerks except customer service representatives (5200:5230,5250:5420)"
"B24010_259E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Customer service representatives (5240)"
"B24010_259M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Customer service representatives (5240)"
"B24010_260E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Material recording, scheduling, dispatching, and distributing workers (5500:5630)"
"B24010_260M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Material recording, scheduling, dispatching, and distributing workers (5500:5630)"
"B24010_261E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Secretaries and administrative assistants (5710:5740)"
"B24010_261M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Secretaries and administrative assistants (5710:5740)"
"B24010_262E","Estimate!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Other office and administrative support workers (5810:5940)"
"B24010_262M","Margin of Error!!Total:!!Female:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Other office and administrative support workers (5810:5940)"
"B24010_263E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):"
"B24010_263M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):"
"B24010_264E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):"
"B24010_264M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):"
"B24010_265E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!First-line supervisors of farming, fishing, and forestry workers (6005)"
"B24010_265M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!First-line supervisors of farming, fishing, and forestry workers (6005)"
"B24010_266E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Agricultural workers (6010:6050)"
"B24010_266M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Agricultural workers (6010:6050)"
"B24010_267E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Fishing and hunting, and forest, conservation, and logging workers (6115:6130)"
"B24010_267M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Fishing and hunting, and forest, conservation, and logging workers (6115:6130)"
"B24010_268E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)"
"B24010_268M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)"
"B24010_269E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!First-line supervisors of construction and extraction workers (6200)"
"B24010_269M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!First-line supervisors of construction and extraction workers (6200)"
"B24010_270E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Carpenters (6230)"
"B24010_270M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Carpenters (6230)"
"B24010_271E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction laborers (6260)"
"B24010_271M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction laborers (6260)"
"B24010_272E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Electricians (6355)"
"B24010_272M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Electricians (6355)"
"B24010_273E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Painters and paperhangers (6410)"
"B24010_273M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Painters and paperhangers (6410)"
"B24010_274E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Pipelayers, plumbers, pipefitters, and steamfitters (6441:6442)"
"B24010_274M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Pipelayers, plumbers, pipefitters, and steamfitters (6441:6442)"
"B24010_275E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers (6210:6220,6240:6250,6305:6330,6360:6400,6460:6540)"
"B24010_275M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers (6210:6220,6240:6250,6305:6330,6360:6400,6460:6540)"
"B24010_276E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Other construction workers and helpers (6600:6765)"
"B24010_276M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Other construction workers and helpers (6600:6765)"
"B24010_277E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Extraction workers (6800:6950)"
"B24010_277M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Extraction workers (6800:6950)"
"B24010_278E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):"
"B24010_278M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):"
"B24010_279E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!First-line supervisors of mechanics, installers, and repairers (7000)"
"B24010_279M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!First-line supervisors of mechanics, installers, and repairers (7000)"
"B24010_280E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Vehicle and mobile equipment mechanics, installers, and repairers (7140:7260)"
"B24010_280M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Vehicle and mobile equipment mechanics, installers, and repairers (7140:7260)"
"B24010_281E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers (7010:7130,7300:7640)"
"B24010_281M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers (7010:7130,7300:7640)"
"B24010_282E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):"
"B24010_282M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):"
"B24010_283E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):"
"B24010_283M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):"
"B24010_284E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!First-line supervisors of production and operating workers (7700)"
"B24010_284M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!First-line supervisors of production and operating workers (7700)"
"B24010_285E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Assemblers and fabricators (7710:7750)"
"B24010_285M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Assemblers and fabricators (7710:7750)"
"B24010_286E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Food processing workers (7800:7855)"
"B24010_286M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Food processing workers (7800:7855)"
"B24010_287E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators (7905:8225)"
"B24010_287M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators (7905:8225)"
"B24010_288E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Printing workers (8250:8256)"
"B24010_288M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Printing workers (8250:8256)"
"B24010_289E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Textile, apparel, and furnishings workers (8300:8465)"
"B24010_289M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Textile, apparel, and furnishings workers (8300:8465)"
"B24010_290E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Woodworkers (8500:8555)"
"B24010_290M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Woodworkers (8500:8555)"
"B24010_291E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Plant and system operators (8600:8630)"
"B24010_291M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Plant and system operators (8600:8630)"
"B24010_292E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Other production occupations (8640:8990)"
"B24010_292M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Other production occupations (8640:8990)"
"B24010_293E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):"
"B24010_293M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):"
"B24010_294E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Supervisors of transportation and material moving workers (9005)"
"B24010_294M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Supervisors of transportation and material moving workers (9005)"
"B24010_295E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Air transportation workers (9030:9050)"
"B24010_295M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Air transportation workers (9030:9050)"
"B24010_296E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Rail and water transportation workers (9210:9330)"
"B24010_296M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Rail and water transportation workers (9210:9330)"
"B24010_297E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Bus drivers (9121:9122)"
"B24010_297M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Bus drivers (9121:9122)"
"B24010_298E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Driver/sales workers and truck drivers (9130)"
"B24010_298M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Driver/sales workers and truck drivers (9130)"
"B24010_299E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Motor vehicle operators except bus and truck drivers (9110,9141:9150)"
"B24010_299M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Motor vehicle operators except bus and truck drivers (9110,9141:9150)"
"B24010_300E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!All other transportation workers (9350:9430)"
"B24010_300M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!All other transportation workers (9350:9430)"
"B24010_301E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):"
"B24010_301M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):"
"B24010_302E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Laborers and material movers, hand (9610:9645)"
"B24010_302M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Laborers and material movers, hand (9610:9645)"
"B24010_303E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Material moving workers except supervisors and laborers and material movers, hand (9510:9600,9650:9760)"
"B24010_303M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Material moving workers except supervisors and laborers and material movers, hand (9510:9600,9650:9760)"
